disease_id,disease_name,disease_link,disease_img,symptoms,symptom_ids,related_diseases,related_disease_ids,department,synonyms
31794,지중해빈혈(Thalassemia),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31794,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004517,"창백, 얼굴모양변화, 간비대, 식욕부진, 황달, 운동 시 호흡곤란, 무증상, 비장비대, 호흡곤란, 정신 혼미","SS000833,SS000309,SS000384,SS000103,SS000857,SS000892,SS000077,SS000405,SS000908,SS000136","소적혈구빈혈, 재생불량빈혈, 약물 유발성 자가면역성 용혈성 빈혈, 골수로성 빈혈, 미세혈관병용혈빈혈, 철결핍빈혈, 거대적혈모구빈혈, 용혈빈혈","31043,31786,31790,31787,31792,31629,31044,31048","혈액내과, 
																소아청소년종양혈액과","유전성표적적혈구증가증,쿨리빈혈"
32853,직장 유암종(Rectal Carcinoid Tumor),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32853,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003594,"환부 통증, 항문출혈, 무증상, 체중감소, 복부 통증","SS000730,SS000536,SS000077,SS000712,SS000398","카르시노이드 증후군, 위 유암종, 대장 용종","32189,32856,31689",소화기내과,
30466,직장암(Rectal cancer),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=30466,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004113,"변비, 배변습관의 변화, 설사, 혈변","SS000525,SS000523,SS000527,SS000538","대장의 양성 종양, 직장의 양성 종양, 항문 및 직장의 궤양, 대장암","31776,31771,32066,30461","종양내과, 
																방사선종양학과, 
																대장항문외과, 
																암병원","직장악성종양,직장암종"
31669,진행성 위암(Advanced gastric cancer),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31669,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004232,"체중감소, 토혈, 빈혈, 오심, 삼키기 곤란, 위장관 출혈, 소화불량, 구토, 복부 불편감, 흑색변, 복부 통증, 복부팽만감","SS000712,SS000432,SS000654,SS000416,SS000352,SS000421,SS000407,SS000386,SS000396,SS000540,SS000398,SS000402","위염, 위암, 조기 위암, 만성 위염, 십이지장 궤양, 위궤양","31330,30467,31683,31402,31624,31621","소화기내과, 
																종양내과, 
																위장관외과, 
																암병원",진행된위암
33580,질암(Vaginal Cancer),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=33580,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003711,"생식기 출혈, 골반 통증, 비정상적 질 분비물, 비정상적 질출혈, 배뇨 시 통증","SS000459,SS000003,SS000452,SS000453,SS000449","바르톨린샘의 고름집, 칸디다성 외음질염, 자궁경부염, 노인성 질염, 비정상적 자궁, 질 출혈, 급성 질염, 자궁 경부의 이형성증","31927,31929,32655,31939,31941,31827,31945","산부인과, 
																암병원",
32741,척수 종양(Spinal Cord tumor),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32741,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003684,"운동장애, 환부 통증, 감각 이상, 요통","SS000691,SS000730,SS000593,SS000259","척추 종양, 완전 척수 손상, 척추 골수염, 척수병증","30568,31701,31714,32009","방사선종양학과, 
																신경외과, 
																소아신경외과, 
																암병원",
31629,철결핍빈혈(Iron deficiency anemia),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31629,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004266,"빈혈, 구각염, 어지러움, 설염, 호흡곤란, 피부 긴장도 저하, 창백, 스푼형 손톱, 빈맥, 심부전","SS000654,SS000552,SS000737,SS000564,SS000908,SS000844,SS000833,SS000505,SS000874,SS000884",재생불량빈혈,31786,"혈액내과, 
																소아청소년종양혈액과","철 결핍 빈혈,철 부족성 빈혈,철 결핍성 빈혈"
32138,충수암(appendiceal carcinoma),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32138,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004613,"구토, 식욕부진, 복부 통증, 열, 오한","SS000386,SS000103,SS000398,SS000684,SS000687","복막염, 급성 충수염","31913,32035","종양내과, 
																대장항문외과, 
																암병원","맹장암,충수돌기암"
32015,췌장 전이암(Pancreatic metastasis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32015,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004444,"발한, 체중감소, 기운없음, 식욕부진, 복부 통증, 황달, 열","SS000650,SS000712,SS000621,SS000103,SS000398,SS000857,SS000684","유방암, 폐암, 위암, 췌장암, 악성 흑색종, 대장암","30472,30468,30467,32077,32475,30461","소화기내과, 
																종양내과, 
																간담도췌외과","전이성 췌장 종양,전이성 췌장암"
32077,췌장암(Pancreatic cancer),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32077,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004155,"황달, 회색변, 구토, 체중감소, 오심, 복부 통증, 열, 지방변","SS000857,SS000539,SS000386,SS000712,SS000416,SS000398,SS000684,SS000532","만성 췌장염, 췌장염","31515,31658","소화기내과, 
																종양내과, 
																방사선종양학과, 
																간담도췌외과, 
																간이식ㆍ간담도외과, 
																암병원","이자암,췌장 신경내분비암,췌장 신경내분비종,췌장 신경내분비종양,췌장선암,췌장악성종양,췌장암종,췌장의악성신생물"
32189,카르시노이드 증후군(Carcinoid syndrome),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32189,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003913,"열, 성욕감퇴, 발기부전, 안면홍조, 천식, 복부 통증, 청색증, 설사, 발진, 말단비대","SS000684,SS000094,SS000448,SS000305,SS000898,SS000398,SS000834,SS000527,SS000810,SS000511","심장 판막 질환, 말단비대증, 직장 유암종, 위 유암종","30303,32282,32853,32856","종양내과, 
																호흡기내과",유암종증후군
32120,카포시 육종(Kaposi's sarcoma),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32120,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004731,"호흡곤란, 기침, 갈색 피부 반점, 림프 부종","SS000908,SS000868,SS000781,SS000635","육종, 면역결핍증, 유잉육종, 후천성 면역결핍증, 횡문근육종, 골육종","30473,31815,32455,31627,31710,31706","방사선종양학과, 
																성형외과, 
																정형외과, 
																피부과, 
																암병원",
33523,캐슬만병(Castlemans disease),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=33523,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003980,"단백뇨, 권태감, 림프 부종, 열, 빈혈, 무증상, 전신 부종","SS000006,SS000735,SS000635,SS000684,SS000654,SS000077,SS000703","림프종, 용혈빈혈, 카포시 육종, 헤르페스 바이러스 감염","30904,31048,32120,31538","종양내과, 
																혈액내과","림프선 과오종,여포성 림프 결절종,캐슬만씨병,혈관 여포성 종격림프선 증식증,혈관성 림프 과오종"
32563,타액선암(Malignant neoplasm of salivary glands),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32563,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003870,"안면마비, 종양부위 부종, 목 주변 부종, 턱의 통증, 목의 통증, 목소리 변화, 경부 림프절병증, 덩어리가 만져짐","SS000303,SS000708,SS000347,SS000332,SS000350,SS000348,SS000341,SS000438","타석증, 구강암","32447,32564","종양내과, 
																방사선종양학과, 
																소아청소년종양혈액과, 
																이비인후과, 
																치과, 
																암병원","Salivary Gland Tumor,Salivary adenocarcinoma,설하선암,소타액선암,악하선암,이하선암,침샘암"
31795,파종혈관내응고(Diffuse or disseminated intravascular coagulation),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31795,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004514,"무뇨, 복부 통증, 호흡곤란, 의식 저하, 저혈량 쇼크, 경련, 청색증, 점상 출혈, 출혈 경향성, 빈뇨","SS000007,SS000398,SS000908,SS000320,SS000701,SS000598,SS000834,SS000707,SS000716,SS000015","화상, 림프종, 백혈병, 전립선암, 폐암, 자간증, 태반 조기 박리, 난소암, 유방암, 췌장암, 양수색전증, 급성골수성백혈병","32321,30904,30895,30618,30468,31871,31835,31820,30472,32077,31928,31779",혈액내과,"범발성혈관내응고증후군(DIC),파종성 혈관 내 응고 증후군"
32859,편도암(Tonsillar cancer),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32859,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003738,"호흡곤란, 삼키기 곤란, 목의 통증, 목의 이물감","SS000908,SS000352,SS000350,SS000349","아데노이드의 비대를 동반한 편도의 비대, 비인두 종양, 편도결석, 편도선염","31959,32773,32119,32442","종양내과, 
																방사선종양학과, 
																이비인후과, 
																암병원",
32012,폐 전이(Lung Metastasis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32012,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004443,"무증상, 기침, 객혈","SS000077,SS000868,SS000863","간 전이, 소세포성 폐암, 비소세포성 폐암, 폐암, 전이성 신장암","30475,30470,30469,30468,32016","종양내과, 
																호흡기내과, 
																방사선종양학과, 
																심장혈관흉부외과","전이된폐암,폐암 전이,전이성폐암"
30468,폐암(Lung cancer),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=30468,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004143,"객혈, 무증상, 가슴 통증, 호흡곤란, 체중감소, 기침, 목소리 변화","SS000863,SS000077,SS000862,SS000908,SS000712,SS000868,SS000348","폐 전이, 소세포성 폐암, 만성 기침, 비소세포성 폐암","32012,30470,31522,30469","종양내과, 
																호흡기내과, 
																방사선종양학과, 
																심장혈관흉부외과, 
																암병원","기관지암,폐 악성신생물,폐악성종양,폐암종"
32289,포르피린증(Porphyria),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32289,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003640,"오심, 창백, 빈혈, 광과민성, 잇몸 위축, 구토","SS000416,SS000833,SS000654,SS000168,SS000573,SS000386","당뇨병, 간경화, 용혈빈혈","31596,30480,31048",혈액내과,"포르피리아,포르피리아증"
32458,폰빌레브란트병(Von Willebrand disease),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32458,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003659,"월경과다, 출혈 경향성, 점상 출혈, 비출혈","SS000469,SS000716,SS000707,SS000741",혈우병,32367,혈액내과,"Pseudohemophilia B,vWD,vascular hemophilia,가성혈우병,폰빌레브란트,혈관혈우병"
33593,피부섬유육종(Dermatofibrosarcoma ),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=33593,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003986,"결절, 갈색 피부 반점","SS000785,SS000781","신경섬유종, 카포시 육종, 연부조직 육종, 육종","32395,32120,32616,30473","성형외과, 
																피부과",
31545,피부암(Skin cancer),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31545,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003919,"환부 통증, 피부궤양, 결절, 딱지, 갈색 피부 반점, 점 안에 다른 색 피부, 색소 침착","SS000730,SS000848,SS000785,SS000797,SS000781,SS000829,SS000819","백반증, 화상, 악성 흑색종, 광선 각화증, 카포시 육종","31542,32321,32475,32478,32120","종양내과, 
																방사선종양학과, 
																성형외과, 
																피부과, 
																피부암센터","피부암종,피부의 악성종양"
31759,피부의 양성 종양(Benign skin tumor),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31759,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003935,"낭종, 갈색 피부 반점","SS000790,SS000781","베체트 병, 기저세포 암종, 표피낭종, 티눈 및 굳은살, 상피내 신생물, 색소 세포성 모반, 광선 각화증, 피부암, 주근깨, 비립종, 안검황색종, 사마귀","30848,32466,32521,32471,32473,32517,32478,31545,32483,32488,32492,31547","성형외과, 
																피부과",피부 양성종양
31782,한랭글로불린혈증(Cryoglobulinemia),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31782,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004337,"무증상, 말초 신경장애, 자반증, 청색증, 피부색 변화, 레이노이드 현상, 관절염, 말초 통증, 환부 통증, 피부궤양","SS000077,SS000512,SS000826,SS000834,SS000851,SS000510,SS000233,SS000639,SS000730,SS000848","급성 C형 간염, 다발골수종, 급성 B형 간염, 림프종, 자가면역 질환, 사구체신염, 만성림프구백혈병, 급성 A형 간염, 급성 바이러스성 간염","32096,30474,32095,30904,32131,31802,31780,31626,31661",혈액내과,한냉글로불린혈증
30459,항문암(Anal cancer),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=30459,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003983,"변실금, 배변습관의 변화, 소양감, 항문출혈, 고름","SS000526,SS000523,SS000820,SS000536,SS000787","후천성 면역결핍증, 항문 누공, 항문 주위 농양, 항문 열구, 치핵, 항문 및 직장의 궤양","31627,31775,31774,31773,31772,32066","종양내과, 
																방사선종양학과, 
																대장항문외과, 
																암병원","항문관암,항문악성종양,항문의 악성신생물"
32285,항인지질 항체 증후군(Antiphospholipid antibody syndrome),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32285,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003958,"혈소판감소, 습관성 유산, 심부정맥혈전증","SS000724,SS000020,SS000677","파종혈관내응고, 신증후군, 폐성 고혈압, 뇌졸중, 전신 홍반성 낭창, 급성 심근경색증, 유산","31795,31980,32170,30518,30802,32111,31942","감염내과, 
																내분비내과, 
																혈액내과",휴즈 증후군
